"continent","date","cases","stringency","vax_prop","nu_signal"
"Africa",2020-01-09,0,2.23517857142857,0,0
"Africa",2020-01-10,0,2.23517857142857,0,0
"Africa",2020-01-11,0,2.23517857142857,0,0
"Africa",2020-01-12,0,2.23517857142857,0,0
"Africa",2020-01-13,0,2.23517857142857,0,0
"Africa",2020-01-14,0,2.23517857142857,0,0
"Africa",2020-01-15,0,2.23517857142857,0,0
"Africa",2020-01-16,0,2.23517857142857,0,0
"Africa",2020-01-17,0,2.23517857142857,0,0
"Africa",2020-01-18,0,2.23517857142857,0,0
"Africa",2020-01-19,0,2.23517857142857,0,0
"Africa",2020-01-20,0,2.33446428571429,0,0
"Africa",2020-01-21,0,2.53285714285714,0,0
"Africa",2020-01-22,0,2.73142857142857,0,0
"Africa",2020-01-23,0,2.78107142857143,0,0
"Africa",2020-01-24,0,2.92982142857143,0,0
"Africa",2020-01-25,0,2.92982142857143,0,0
"Africa",2020-01-26,0,2.92982142857143,0,0
"Africa",2020-01-27,0,3.17803571428571,0,0
"Africa",2020-01-28,0,3.42607142857143,0,0
"Africa",2020-01-29,0,4.07089285714286,0,0
"Africa",2020-01-30,0,4.12053571428571,0,0
"Africa",2020-01-31,0,4.21964285714286,0,0
"Africa",2020-02-01,0,4.36857142857143,0,0
"Africa",2020-02-02,0,4.36857142857143,0,0
"Africa",2020-02-03,0,4.36857142857143,0,0
"Africa",2020-02-04,0,4.36857142857143,0,0
"Africa",2020-02-05,0,4.56714285714286,0,0
"Africa",2020-02-06,0,4.71607142857143,0,0
"Africa",2020-02-07,0,5.06339285714286,0,0
"Africa",2020-02-08,0,5.06339285714286,0,0
"Africa",2020-02-09,0,5.06339285714286,0,0
"Africa",2020-02-10,0,5.16267857142857,0,0
"Africa",2020-02-11,0,5.50982142857143,0,0
"Africa",2020-02-12,0,5.50982142857143,0,0
"Africa",2020-02-13,0,5.50982142857143,0,0
"Africa",2020-02-14,0,5.50982142857143,0,0
"Africa",2020-02-15,0.14285715,5.60892857142857,0,0
"Africa",2020-02-16,0.14285715,5.60892857142857,0,0
"Africa",2020-02-17,0.14285715,5.60892857142857,0,0
"Africa",2020-02-18,0.14285715,5.60892857142857,0,0
"Africa",2020-02-19,0.14285715,5.60892857142857,0,0
"Africa",2020-02-20,0.14285715,5.65857142857143,0,0
"Africa",2020-02-21,0.14285715,5.95625,0,0
"Africa",2020-02-22,0,6.05535714285714,0,0
"Africa",2020-02-23,0,6.05535714285714,0,0
"Africa",2020-02-24,0,6.15464285714286,0,0
"Africa",2020-02-25,0,6.35303571428571,0,0
"Africa",2020-02-26,0.14285715,6.35303571428571,0,0
"Africa",2020-02-27,0.14285715,6.60089285714286,0,0
"Africa",2020-02-28,0.14285715,6.60089285714286,0,0
"Africa",2020-02-29,0.2857143,6.70017857142857,0,0
"Africa",2020-03-01,0.2857143,6.89857142857143,0,0
"Africa",2020-03-02,0.42857145,6.89857142857143,0,0
"Africa",2020-03-03,1.14285718,6.99785714285714,0,0
"Africa",2020-03-04,1.8571429,7.44446428571429,0,0
"Africa",2020-03-05,3.4285716,7.84125,0,0
"Africa",2020-03-06,4.0000002,7.99,0,0
"Africa",2020-03-07,5.85714305,8.33714285714286,0,0
"Africa",2020-03-08,11.0000003,8.65964285714286,0,0
"Africa",2020-03-09,11.42857136,8.90767857142857,0,0
"Africa",2020-03-10,12.57142808,9.40339285714286,0,0
"Africa",2020-03-11,13.42857235,9.75053571428571,0,0
"Africa",2020-03-12,15.4285712,10.5441071428571,0,0
"Africa",2020-03-13,21.14285706,12.3789285714286,0,0
"Africa",2020-03-14,27.00000105,14.8585714285714,0,0
"Africa",2020-03-15,32.14285626,16.1151785714286,0,0
"Africa",2020-03-16,42.57142758,21.9026785714286,0,0
"Africa",2020-03-17,54.14285737,24.9123214285714,0,0
"Africa",2020-03-18,67.71428675,29.8805357142857,0,0
"Africa",2020-03-19,80.00000003,33.4853571428571,0,0
"Africa",2020-03-20,100.00000083,38.4210714285714,0,0
"Africa",2020-03-21,122.28571581,42.1907142857143,0,0
"Africa",2020-03-22,138.57142959,44.5057142857143,0,0
"Africa",2020-03-23,170.42857086,49.5153571428571,0,0
"Africa",2020-03-24,210.71428474,51.2183928571429,0,0
"Africa",2020-03-25,250.42857092,53.6326785714286,0,469.127460745719
"Africa",2020-03-26,300.99999655,56.3275,0,0
"Africa",2020-03-27,366.85714404,60.37875,0,0
"Africa",2020-03-28,427.57143521,62.2635714285714,0,0
"Africa",2020-03-29,444.71429167,63.4869642857143,0,0
"Africa",2020-03-30,477.99999295,66.4958928571429,0,0
"Africa",2020-03-31,501.57142708,67.025,0,0
"Africa",2020-04-01,523.42858285,67.5210714285714,0,583.197031309084
"Africa",2020-04-02,538.57142835,68.1328571428571,0,0
"Africa",2020-04-03,564.71428849,68.1989285714286,0,0
"Africa",2020-04-04,594.57143167,68.4633928571428,0,0
"Africa",2020-04-05,646.14285455,69.0916071428571,0,0
"Africa",2020-04-06,668.1428704,69.1742857142857,0,0
"Africa",2020-04-07,692.1428568,69.1742857142857,0,0
"Africa",2020-04-08,724.71428962,69.72,0,346.486644602281
"Africa",2020-04-09,734.71428634,69.9846428571429,0,0
"Africa",2020-04-10,722.00000768,70.0507142857143,0,0
"Africa",2020-04-11,706.99999831,70.2491071428571,0,0
"Africa",2020-04-12,721.57142834,70.6458928571429,0,0
"Africa",2020-04-13,725.42857068,71.6876785714286,0,0
"Africa",2020-04-14,740.8571426,71.8860714285714,0,0
"Africa",2020-04-15,755.00000687,72.0928571428571,0,346.473466306233
"Africa",2020-04-16,792.57142897,72.1260714285714,0,0
"Africa",2020-04-17,861.85714116,72.3078571428571,0,0
"Africa",2020-04-18,950.7142831,72.6882142857143,0,0
"Africa",2020-04-19,999.85712791,72.4401785714286,0,0
"Africa",2020-04-20,1069.28570458,71.8780357142857,0,0
"Africa",2020-04-21,1137.42859071,71.8780357142857,0,0
"Africa",2020-04-22,1178.00000051,71.845,0,374.264223721318
"Africa",2020-04-23,1255.42857838,71.6796428571429,0,0
"Africa",2020-04-24,1260.71428407,71.4067857142857,0,0
"Africa",2020-04-25,1268.42858582,71.4067857142857,0,0
"Africa",2020-04-26,1315.85715016,71.3407142857143,0,0
"Africa",2020-04-27,1352.28572595,71.2580357142857,0,0
"Africa",2020-04-28,1339.85714758,71.2580357142857,0,0
"Africa",2020-04-29,1411.57142593,71.2580357142857,0,565.787674433391
"Africa",2020-04-30,1478.71428785,71.2580357142857,0,0
"Africa",2020-05-01,1649.14284847,70.9605357142857,0,0
"Africa",2020-05-02,1695.85715162,71.2083928571429,0,0
"Africa",2020-05-03,1781.2857218,71.4067857142857,0,0
"Africa",2020-05-04,1832.28574672,70.5223214285714,0,0
"Africa",2020-05-05,2044.57144703,69.8941071428571,0,0
"Africa",2020-05-06,2088.42856595,68.9846428571429,0,721.214726137731
"Africa",2020-05-07,2096.28569486,68.8855357142857,0,0
"Africa",2020-05-08,2159.9999765,68.1994642857143,0,0
"Africa",2020-05-09,2441.57146238,68.1994642857143,0,0
"Africa",2020-05-10,2539.71430708,67.9680357142857,0,0
"Africa",2020-05-11,2753.71427868,67.5130357142857,0,0
"Africa",2020-05-12,2760.14285663,67.6289285714286,0,0
"Africa",2020-05-13,2917.57143887,67.1328571428571,0,748.436407631209
"Africa",2020-05-14,3048.71430045,66.9016071428571,0,0
"Africa",2020-05-15,3090.42853393,66.7691071428571,0,0
"Africa",2020-05-16,2921.71425743,66.7691071428571,0,0
"Africa",2020-05-17,2985.42860551,66.3391071428571,0,0
"Africa",2020-05-18,3083.57143316,65.4548214285714,0,0
"Africa",2020-05-19,3105.85708291,65.4548214285714,0,0
"Africa",2020-05-20,3154.5714099,65.24,0,787.509424006042
"Africa",2020-05-21,3307.99995488,65.24,0,0
"Africa",2020-05-22,3476.28570143,65.3142857142857,0,0
"Africa",2020-05-23,3696.85721942,65.2482142857143,0,0
"Africa",2020-05-24,3804.85707557,65.3142857142857,0,0
"Africa",2020-05-25,3861.42863693,65.1407142857143,0,0
"Africa",2020-05-26,3999.85711383,64.9755357142857,0,0
"Africa",2020-05-27,4045.57152763,64.9755357142857,0,748.434361820947
"Africa",2020-05-28,4218.28577804,65.0748214285714,0,0
"Africa",2020-05-29,4276.00008275,65.2982142857143,0,0
"Africa",2020-05-30,4523.14283486,65.1328571428571,0,0
"Africa",2020-05-31,4832.57145659,65.1328571428571,0,0
"Africa",2020-06-01,5003.28583741,63.4546428571429,0,0
"Africa",2020-06-02,5304.71432398,63.0746428571429,0,0
"Africa",2020-06-03,5482.00000923,62.8596428571429,0,824.695356580128
"Africa",2020-06-04,5489.71436713,62.6446428571429,0,0
"Africa",2020-06-05,5906.42849203,62.2975,0,0
"Africa",2020-06-06,5978.42851021,62.2478571428571,0,0
"Africa",2020-06-07,6084.00012635,61.9833928571429,0,0
"Africa",2020-06-08,6065.85713506,60.8257142857143,0,0
"Africa",2020-06-09,6179.428566,60.5446428571429,0,0
"Africa",2020-06-10,6446.85708119,60.5116071428571,0,346.48120873637
"Africa",2020-06-11,6601.28587747,60.0153571428571,0,0
"Africa",2020-06-12,6565.85696644,60.0153571428571,0,0
"Africa",2020-06-13,6826.00011274,60.3791071428571,0,0
"Africa",2020-06-14,7135.57127276,60.1807142857143,0,0
"Africa",2020-06-15,7566.00002706,59.5028571428571,0,0
"Africa",2020-06-16,7796.42852252,58.9901785714286,0,0
"Africa",2020-06-17,7821.7144812,58.9901785714286,0,616.494707374174
"Africa",2020-06-18,8171.71418783,58.9901785714286,0,0
"Africa",2020-06-19,8412.14269027,58.9901785714286,0,0
"Africa",2020-06-20,8517.2857645,58.9901785714286,0,0
"Africa",2020-06-21,8708.8569767,58.8082142857143,0,0
"Africa",2020-06-22,8785.0001703,58.7916071428571,0,0
"Africa",2020-06-23,8902.28572933,58.5353571428571,0,0
"Africa",2020-06-24,9193.71450573,58.6182142857143,0,469.115534958985
"Africa",2020-06-25,9558.1430112,58.5689285714286,0,0
"Africa",2020-06-26,9954.7143706,58.5689285714286,0,0
"Africa",2020-06-27,10315.4285336,58.3289285714286,0,0
"Africa",2020-06-28,10675.2857565,58.18,0,0
"Africa",2020-06-29,10951.28576197,57.9401785714286,0,0
"Africa",2020-06-30,11163.14268675,57.8410714285714,0,0
"Africa",2020-07-01,11504.42862942,56.7908928571429,0,648.093536235379
"Africa",2020-07-02,11897.714214,56.7908928571429,0,0
"Africa",2020-07-03,12215.2855951,56.7248214285714,0,0
"Africa",2020-07-04,12710.28569007,56.7248214285714,0,0
"Africa",2020-07-05,13252.85699234,56.7248214285714,0,0
"Africa",2020-07-06,13640.57112417,56.6585714285714,0,0
"Africa",2020-07-07,14145.85666402,56.3114285714286,0,0
"Africa",2020-07-08,14517.14291255,55.7160714285714,0,565.697741431964
"Africa",2020-07-09,14475.14299155,55.7242857142857,0,0
"Africa",2020-07-10,15113.57100451,55.5423214285714,0,0
"Africa",2020-07-11,15486.00007451,55.5423214285714,0,0
"Africa",2020-07-12,15731.57112615,55.6085714285714,0,0
"Africa",2020-07-13,16138.71421602,55.4598214285714,0,0
"Africa",2020-07-14,16409.85713939,55.2614285714286,0,0
"Africa",2020-07-15,16686.4283378,55.3194642857143,0,469.083736060497
"Africa",2020-07-16,17304.57101915,55.3194642857143,0,0
"Africa",2020-07-17,17422.42856945,55.0219642857143,0,0
"Africa",2020-07-18,17650.42891908,55.0219642857143,0,0
"Africa",2020-07-19,17770.71429158,55.2535714285714,0,0
"Africa",2020-07-20,18134.14258798,55.3032142857143,0,0
"Africa",2020-07-21,17906.99967247,55.1048214285714,0,0
"Africa",2020-07-22,17546.71468343,53.9803571428571,0,600.122577743964
"Africa",2020-07-23,17741.4281323,53.9308928571429,0,0
"Africa",2020-07-24,17669.57129497,53.9144642857143,0,0
"Africa",2020-07-25,17895.00033435,53.8648214285714,0,0
"Africa",2020-07-26,17720.1429996,53.5839285714286,0,0
"Africa",2020-07-27,17577.28621995,53.65,0,0
"Africa",2020-07-28,17365.71374025,53.7328571428571,0,0
"Africa",2020-07-29,17330.42810775,53.3194642857143,0,400.104115667965
"Africa",2020-07-30,17074.71448205,53.1871428571429,0,0
"Africa",2020-07-31,16954.28578135,53.3194642857143,0,0
"Africa",2020-08-01,16522.28525287,52.8728571428571,0,0
"Africa",2020-08-02,16272.1428591,52.7735714285714,0,0
"Africa",2020-08-03,15659.2856822,52.3767857142857,0,0
"Africa",2020-08-04,15298.4289736,52.4758928571429,0,0
"Africa",2020-08-05,14799.85702,52.5503571428571,0,663.466421568449
"Africa",2020-08-06,14370.8575859,53.2694642857143,0,0
"Africa",2020-08-07,13778.14306223,53.5667857142857,0,0
"Africa",2020-08-08,13210.42873384,53.7153571428571,0,0
"Africa",2020-08-09,12870.42859174,53.7153571428571,0,0
"Africa",2020-08-10,12648.71421037,53.5914285714286,0,0
"Africa",2020-08-11,12341.42847993,53.5914285714286,0,0
"Africa",2020-08-12,12046.1428376,53.7982142857143,0,787.477985897285
"Africa",2020-08-13,11283.00015456,53.7485714285714,0,0
"Africa",2020-08-14,10771.42875059,53.3435714285714,0,0
"Africa",2020-08-15,10686.85729713,53.0126785714286,0,0
"Africa",2020-08-16,10364.85726897,53.1117857142857,0,0
"Africa",2020-08-17,10038.7142272,53.0457142857143,0,0
"Africa",2020-08-18,10096.99997227,52.5494642857143,0,0
"Africa",2020-08-19,10216.1427487,52.5825,0,663.425014757822
"Africa",2020-08-20,10425.57125963,52.5492857142857,0,0
"Africa",2020-08-21,10477.42857003,52.5657142857143,0,0
"Africa",2020-08-22,10128.57152627,52.5657142857143,0,0
"Africa",2020-08-23,9948.00020367,52.5657142857143,0,0
"Africa",2020-08-24,9837.57134913,52.4666071428571,0,0
"Africa",2020-08-25,9665.57163227,52.51625,0,0
"Africa",2020-08-26,9509.85727357,52.7642857142857,0,800.1711906179
"Africa",2020-08-27,9254.14282436,52.4664285714286,0,0
"Africa",2020-08-28,8960.71423753,52.4664285714286,0,0
"Africa",2020-08-29,8559.42860991,52.5325,0,0
"Africa",2020-08-30,8287.28571596,52.7308928571429,0,0
"Africa",2020-08-31,8309.9999686,52.7144642857143,0,0
"Africa",2020-09-01,8219.14282363,51.8798214285714,0,0
"Africa",2020-09-02,8111.85705083,51.8798214285714,0,883.344235194525
"Africa",2020-09-03,8007.85731763,51.8798214285714,0,0
"Africa",2020-09-04,7902.14268119,51.7971428571429,0,0
"Africa",2020-09-05,8065.28562413,51.7971428571429,0,0
"Africa",2020-09-06,7897.57136651,51.7475,0,0
"Africa",2020-09-07,7748.428467,51.4830357142857,0,0
"Africa",2020-09-08,7672.85711987,51.5821428571429,0,0
"Africa",2020-09-09,7777.42856225,51.5821428571429,0,424.314175085012
"Africa",2020-09-10,7816.28573445,51.2182142857143,0,0
"Africa",2020-09-11,7825.57137758,51.1355357142857,0,0
"Africa",2020-09-12,7831.28564798,51.1355357142857,0,0
"Africa",2020-09-13,7846.42861631,51.1355357142857,0,0
"Africa",2020-09-14,7717.9999285,50.9864285714286,0,0
"Africa",2020-09-15,7627.28555517,51.11875,0,0
"Africa",2020-09-16,7543.7142702,50.9451785714286,0,447.245498641852
"Africa",2020-09-17,7392.0000394,50.7139285714286,0,0
"Africa",2020-09-18,7538.14267213,50.9453571428571,0,0
"Africa",2020-09-19,7532.85702367,50.84625,0,0
"Africa",2020-09-20,7609.28561172,50.2841071428571,0,0
"Africa",2020-09-21,7648.71422373,50.2510714285714,0,0
"Africa",2020-09-22,7716.57140466,49.6392857142857,0,0
"Africa",2020-09-23,7726.57139551,49.6392857142857,0,469.108371429085
"Africa",2020-09-24,7890.00006671,49.5896428571429,0,0
"Africa",2020-09-25,7766.28577628,49.6723214285714,0,0
"Africa",2020-09-26,7660.42883783,49.6889285714286,0,0
"Africa",2020-09-27,7592.71439913,49.5896428571429,0,0
"Africa",2020-09-28,7570.42843427,49.4076785714286,0,0
"Africa",2020-09-29,7494.14290846,49.2258928571429,0,0
"Africa",2020-09-30,7622.57119506,49.1596428571429,0,663.400444087923
"Africa",2020-10-01,7582.0001453,48.4076785714286,0,0
"Africa",2020-10-02,7655.85713574,48.2591071428571,0,0
"Africa",2020-10-03,7717.9999761,48.6889285714286,0,0
"Africa",2020-10-04,7736.14292327,48.6725,0,0
"Africa",2020-10-05,8008.71448147,48.16,0,0
"Africa",2020-10-06,7888.28581403,47.5644642857143,0,0
"Africa",2020-10-07,8089.71449233,47.5644642857143,0,663.390386465399
"Africa",2020-10-08,8096.42866669,47.6305357142857,0,0
"Africa",2020-10-09,8313.71438778,47.3166071428571,0,0
"Africa",2020-10-10,8359.5715167,47.3166071428571,0,0
"Africa",2020-10-11,9024.71413781,47.2008928571429,0,0
"Africa",2020-10-12,9233.71427736,47.0767857142857,0,0
"Africa",2020-10-13,9349.85734113,46.8125,0,0
"Africa",2020-10-14,9511.14293216,46.8455357142857,0,663.380328842875
"Africa",2020-10-15,9583.85720298,46.7214285714286,0,0
"Africa",2020-10-16,9430.14308058,46.4401785714286,0,0
"Africa",2020-10-17,9496.42844153,46.0930357142857,0,0
"Africa",2020-10-18,9789.42847278,46.0267857142857,0,0
"Africa",2020-10-19,9402.28585828,45.5473214285714,0,0
"Africa",2020-10-20,9996.14285913,45.2660714285714,0,0
"Africa",2020-10-21,9943.42853153,45.2660714285714,0,663.370271220351
"Africa",2020-10-22,10210.57145987,45.1335714285714,0,0
"Africa",2020-10-23,10614.14277354,45.0675,0,0
"Africa",2020-10-24,10896.42853174,45.0675,0,0
"Africa",2020-10-25,10453.14264427,45.0675,0,0
"Africa",2020-10-26,10841.42867043,45.0014285714286,0,0
"Africa",2020-10-27,10475.5712193,44.5055357142857,0,0
"Africa",2020-10-28,10644.7141871,44.8030357142857,0,774.550274738727
"Africa",2020-10-29,10590.5712643,44.4558928571429,0,0
"Africa",2020-10-30,10405.0000618,44.3567857142857,0,0
"Africa",2020-10-31,10720.714307,44.2410714285714,0,0
"Africa",2020-11-01,10810.71440257,43.8771428571429,0,0
"Africa",2020-11-02,10686.57135784,43.9764285714286,0,0
"Africa",2020-11-03,10782.71431767,43.8275,0,0
"Africa",2020-11-04,10779.1428601,43.9598214285714,0,761.463012868428
"Africa",2020-11-05,11243.14286058,43.8853571428571,0,0
"Africa",2020-11-06,11979.71441375,43.7860714285714,0,0
"Africa",2020-11-07,11971.00002385,43.8853571428571,0,0
"Africa",2020-11-08,12198.57159105,43.7530357142857,0,0
"Africa",2020-11-09,12481.85720078,43.7198214285714,0,0
"Africa",2020-11-10,12676.8572627,43.3642857142857,0,0
"Africa",2020-11-11,13101.28574596,43.3146428571429,0,678.247064643261
"Africa",2020-11-12,13196.71463373,43.1825,0,0
"Africa",2020-11-13,13072.28550929,43.1825,0,0
"Africa",2020-11-14,13358.42877139,43.2073214285714,0,0
"Africa",2020-11-15,13441.14269886,43.2733928571429,0,0
"Africa",2020-11-16,13536.99986456,43.3891071428571,0,0
"Africa",2020-11-17,13666.57118789,43.4223214285714,0,0
"Africa",2020-11-18,13617.42840543,43.3975,0,774.539743118339
"Africa",2020-11-19,13743.85696716,43.3975,0,0
"Africa",2020-11-20,13725.14269435,43.3975,0,0
"Africa",2020-11-21,13625.2856783,43.3975,0,0
"Africa",2020-11-22,13580.2856806,43.3975,0,0
"Africa",2020-11-23,13591.2856462,43.4223214285714,0,0
"Africa",2020-11-24,13516.28573329,42.8932142857143,0,0
"Africa",2020-11-25,13434.00028548,43.0419642857143,0,632.419977316887
"Africa",2020-11-26,13386.57128418,43.0419642857143,0,0
"Africa",2020-11-27,13258.00017278,43.0419642857143,0,0
"Africa",2020-11-28,13441.42868745,43.0419642857143,0,0
"Africa",2020-11-29,13391.71426185,43.0419642857143,0,0
"Africa",2020-11-30,13492.85728682,43.0916071428571,0,0
"Africa",2020-12-01,13499.85733247,42.8271428571429,0,0
"Africa",2020-12-02,13509.1428076,43.1246428571429,0,447.187298207019
"Africa",2020-12-03,13579.57158737,43.2733928571429,0,0
"Africa",2020-12-04,13916.1427087,43.6041071428571,0,0
"Africa",2020-12-05,13904.42846306,43.6371428571429,0,0
"Africa",2020-12-06,14152.0000062,43.6371428571429,0,0
"Africa",2020-12-07,14257.00000693,43.5875,0,0
"Africa",2020-12-08,14376.42841196,43.52125,0,0
"Africa",2020-12-09,14704.42868233,43.4716071428571,0,547.628367441448
"Africa",2020-12-10,15144.85739588,43.3889285714286,0,0
"Africa",2020-12-11,15480.28585321,43.3889285714286,0,0
"Africa",2020-12-12,15859.71416399,43.3392857142857,0,0
"Africa",2020-12-13,16253.42872009,43.52125,0,0
"Africa",2020-12-14,16546.42865079,43.2401785714286,0,0
"Africa",2020-12-15,17062.85732183,42.84375,0,0
"Africa",2020-12-16,17380.85682219,42.8767857142857,0,447.20059739171
"Africa",2020-12-17,17744.85699886,42.9264285714286,0,0
"Africa",2020-12-18,17989.71421057,43.3892857142857,0,0
"Africa",2020-12-19,18463.57161473,43.3232142857143,0,0
"Africa",2020-12-20,18472.57107708,43.4225,0,0
"Africa",2020-12-21,18783.42886981,43.6208928571429,0,0
"Africa",2020-12-22,19074.28623949,43.78625,0,0
"Africa",2020-12-23,19441.42854906,43.6208928571429,0,761.363870012702
"Africa",2020-12-24,20180.71415326,43.8192857142857,0,0
"Africa",2020-12-25,20963.28633315,43.9185714285714,0,0
"Africa",2020-12-26,21424.28567838,43.9514285714286,0,0
"Africa",2020-12-27,21870.14317033,43.9514285714286,0,0
"Africa",2020-12-28,21857.00030723,43.9514285714286,0,0
"Africa",2020-12-29,21801.5719647,43.8191071428571,0,0
"Africa",2020-12-30,21739.5709639,43.8191071428571,0,748.14175332622
"Africa",2020-12-31,22462.42870613,43.9183928571429,0,0
"Africa",2021-01-01,23036.42841803,43.5546428571429,0,0
"Africa",2021-01-02,23131.57112723,43.4885714285714,0,0
"Africa",2021-01-03,23535.4290122,43.2407142857143,0,0
"Africa",2021-01-04,24096.5716025,43.2155357142857,0,0
"Africa",2021-01-05,24947.14280373,43.9098214285714,0,0
"Africa",2021-01-06,26021.14288273,44.9680357142857,0,509.858709250976
"Africa",2021-01-07,26833.5712461,45.3069642857143,0,0
"Africa",2021-01-08,27580.42851216,45.6210714285714,0,0
"Africa",2021-01-09,29173.00059858,45.6210714285714,0,0
"Africa",2021-01-10,30962.8572023,45.6210714285714,0,0
"Africa",2021-01-11,32003.8578779,45.4146428571429,0,0
"Africa",2021-01-12,32913.8574649,45.0505357142857,0,0
"Africa",2021-01-13,32591.2862819,45.15,0,999.717031417442
"Africa",2021-01-14,32196.7136809,44.8026785714286,0,0
"Africa",2021-01-15,32093.2854304,44.8689285714286,0,0
"Africa",2021-01-16,31267.2860049,44.8689285714286,0,0
"Africa",2021-01-17,30162.7144756,44.9019642857143,0,0
"Africa",2021-01-18,29616.1425925,44.6455357142857,0,0
"Africa",2021-01-19,28762.713859,44.8769642857143,0,0
"Africa",2021-01-20,28589.9994828,45.27375,0,774.444945754527
"Africa",2021-01-21,27976.85658267,45.27375,0,0
"Africa",2021-01-22,26893.2858172,45.27375,0,0
"Africa",2021-01-23,26290.8567833,45.5548214285714,0,0
"Africa",2021-01-24,26121.0004514,45.5548214285714,0,0
"Africa",2021-01-25,25152.2856718,46.0178571428571,0,0
"Africa",2021-01-26,24184.8570042,45.94375,0,0
"Africa",2021-01-27,23614.8565735,45.94375,0,706.973238857469
"Africa",2021-01-28,22507.8572766,45.94375,0,0
"Africa",2021-01-29,21499.714235,45.8444642857143,0,0
"Africa",2021-01-30,20558.85736493,45.8444642857143,0,0
"Africa",2021-01-31,19099.42880693,45.8444642857143,0,0
"Africa",2021-02-01,18480.71432243,45.4969642857143,0,0
"Africa",2021-02-02,18083.2858062,45.7532142857143,0,0
"Africa",2021-02-03,17408.2853566,46.1003571428571,7.11252964285714e-07,916.23642536903
"Africa",2021-02-04,16504.2856564,46.1996428571429,0,0
"Africa",2021-02-05,15991.99994177,46.21625,0,0
"Africa",2021-02-06,15788.85742017,46.21625,0.000225609428571429,0
"Africa",2021-02-07,15179.7142131,46.21625,0,0
"Africa",2021-02-08,14707.8570466,46.2825,0.000566157321428571,0
"Africa",2021-02-09,14332.57128475,46.3571428571429,0.000953078928571429,0
"Africa",2021-02-10,13897.857049,46.15875,0.00147015982142857,1303.64699700876
"Africa",2021-02-11,13630.8572227,46.2248214285714,0.00197258875,0
"Africa",2021-02-12,13296.4286792,46.2248214285714,0,0
"Africa",2021-02-13,12462.2857877,46.2248214285714,0.00201725553571429,0
"Africa",2021-02-14,12224.28576705,46.2248214285714,0,0
"Africa",2021-02-15,12106.14305793,45.9933928571429,0.00233874178571429,0
"Africa",2021-02-16,11911.2857595,45.5055357142857,0.00258554660714286,0
"Africa",2021-02-17,11668.8572887,45.5055357142857,0.00277559348214286,316.2578538534
"Africa",2021-02-18,11489.5714937,45.5055357142857,0.00294025536571429,0
"Africa",2021-02-19,11245.4286499,45.5055357142857,0.00307666604339286,0
"Africa",2021-02-20,11137.00004627,45.5055357142857,9.42775482142857e-06,0
"Africa",2021-02-21,10896.4286244,45.5055357142857,0.00307687531946429,0
"Africa",2021-02-22,10738.7142672,45.5055357142857,1.79227326785714e-05,0
"Africa",2021-02-23,11030.2857736,45.8194642857143,0.0033500099075,0
"Africa",2021-02-24,10825.999921,45.8194642857143,2.98167321428571e-05,489.835683726308
"Africa",2021-02-25,10902.57127973,45.6873214285714,0.00338153233928571,0
"Africa",2021-02-26,10672.8570778,45.6873214285714,6.43532517857143e-05,0
"Africa",2021-02-27,10686.1429197,45.6873214285714,0.00344657696964286,0
"Africa",2021-02-28,10477.8572598,45.6873214285714,2.01898464285714e-05,0
"Africa",2021-03-01,10319.2857781,45.4392857142857,0.00357909373214286,0
"Africa",2021-03-02,10053.5713603,44.6789285714286,0.0001623398625,0
"Africa",2021-03-03,10083.8571568,45.0096428571429,0.00369611576428571,979.546805265482
"Africa",2021-03-04,10070.7142605,44.9103571428571,0.00372613723214286,0
"Africa",2021-03-05,10127.2857829,44.8608928571429,0.000267836378571429,0
"Africa",2021-03-06,9780.2857066,44.8608928571429,0.000306026458928571,0
"Africa",2021-03-07,9789.8571502,44.8444642857143,0,0
"Africa",2021-03-08,9760.0001307,44.81125,0.00411991280357143,0
"Africa",2021-03-09,9694.2857131,45.0928571428571,0.000373692510714286,0
"Africa",2021-03-10,9633.7142163,46.23375,0.00427124400714286,824.421018369457
"Africa",2021-03-11,9224.99998033,46.23375,0.00435041057321429,0
"Africa",2021-03-12,9085.28590374,46.23375,0.000627555707142857,0
"Africa",2021-03-13,9230.99987523,46.23375,0.000745701783928571,0
"Africa",2021-03-14,9218.4287311,46.23375,0,0
"Africa",2021-03-15,9278.4283492,46.2667857142857,0.00479144546071429,0
"Africa",2021-03-16,9289.0000675,46.1508928571429,0.000991030947678571,0
"Africa",2021-03-17,9420.14287963,46.0351785714286,0.00106048351785714,489.786710414292
"Africa",2021-03-18,10772.85691873,46.0351785714286,0.00399009426071429,0
"Africa",2021-03-19,10857.4284793,45.4316071428571,0.00117767775892857,0
"Africa",2021-03-20,11159.0000096,45.4316071428571,0.00115927464285714,0
"Africa",2021-03-21,11234.85694153,45.4316071428571,0,0
"Africa",2021-03-22,11244.42852653,45.5142857142857,0.00120424749623214,0
"Africa",2021-03-23,11212.2857836,44.9605357142857,0.00575998910244643,0
"Africa",2021-03-24,11226.285563,44.8944642857143,0.00617306995946429,424.268616121696
"Africa",2021-03-25,10761.714237,45.1673214285714,0.00190255736678571,0
"Africa",2021-03-26,10807.14292607,45.2582142857143,0.00161940078571429,0
"Africa",2021-03-27,10709.71412,45.2582142857143,0.00166922492321429,0
"Africa",2021-03-28,10792.4286052,45.4069642857143,1.18106285714286e-05,0
"Africa",2021-03-29,10856.1428395,45.6219642857143,0.00175867994928571,0
